,generation,best_fitness,min_fitness,average_fitness,std_fitness,test_fitness,experiment_id,repetition,config,count_better,count_worse
9681,31,0.1638964857340963,0.00031796836904549107,0.09088850294388034,0.06255066393414598,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9682,32,0.1638964857340963,7.827902127537426e-05,0.07098819777276161,0.06256680039048482,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9683,33,0.1638964857340963,0.00021625346711387603,0.07663102648179936,0.05944421243646788,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9684,34,0.1638964857340963,3.2536703896502556e-05,0.0725295796504914,0.05786657128853644,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9685,35,0.1638964857340963,0.00043746016120260685,0.08070542436134995,0.05948122913461065,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9686,36,0.1638964857340963,0.00042158729847655317,0.08251680855067427,0.057442182349984515,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9687,37,0.1638964857340963,5.2901385276787945e-05,0.08247889931918241,0.06290768847850702,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9688,38,0.1638964857340963,2.723947181737696e-06,0.07466202501633473,0.06429858588068485,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9689,39,0.1638964857340963,0.003695061872778646,0.0830062600067944,0.0547832882100982,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9690,40,0.1638964857340963,0.00020485392158005666,0.0786556360762095,0.06406230547256345,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9691,41,0.1638964857340963,0.00020485392158005666,0.0788547300864373,0.05849720591226758,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9692,42,0.1638964857340963,5.2901385276787945e-05,0.07476145279188276,0.0626573620388814,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9693,43,0.1638964857340963,0.00026402357749471877,0.08337655689130688,0.061361762995689836,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9694,44,0.1638964857340963,0.00021625346711387603,0.09667263688664088,0.058636823641214766,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9695,45,0.1638964857340963,9.599463642517377e-05,0.08715403284787346,0.06248382739080018,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9696,46,0.1638964857340963,0.0003753493090296997,0.09312831696518377,0.0569425924472528,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9697,47,0.1638964857340963,7.149402643472982e-05,0.08470444496253739,0.06751452778512948,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9698,48,0.1638964857340963,0.00018744445845371883,0.08299988592025967,0.061929447277236885,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9699,49,0.1638964857340963,2.723947181737696e-06,0.08268886657859298,0.06398751007872018,0.2313598919830775,6,7,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 7}",1222,1030
9700,0,0.06153673823317457,0.0,0.010445903399325183,0.013297003422035596,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9701,1,0.0960613170865325,0.00021625346711387603,0.01314993664974248,0.018077495313735936,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9702,2,0.0960613170865325,1.2040300767436537e-05,0.019133996767211708,0.026202521858483117,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9703,3,0.0960613170865325,1.356957979045803e-05,0.025735405650576557,0.030351056825840363,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9704,4,0.0960613170865325,0.00048318135702285925,0.027554074122889502,0.029957124603155857,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9705,5,0.0960613170865325,0.00048318135702285925,0.03559291870624998,0.03371692439479856,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9706,6,0.0960613170865325,0.0,0.02789885029737365,0.03232347651551659,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9707,7,0.0960613170865325,3.2536703896502556e-05,0.030970938191674215,0.03150196003326696,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9708,8,0.0960613170865325,0.00048318135702285925,0.0324398170586327,0.02722581415149222,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9709,9,0.1304484460167822,1.356957979045803e-05,0.038429772249381364,0.02976616580162251,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9710,10,0.1304484460167822,0.00048318135702285925,0.04247401346610195,0.02445252615386744,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9711,11,0.1304484460167822,0.00048318135702285925,0.04543717795548411,0.0303599612479233,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9712,12,0.1304484460167822,1.356957979045803e-05,0.04859785607567473,0.03162268054987792,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9713,13,0.1304484460167822,1.2040300767436537e-05,0.048301429142676565,0.037330468971421865,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9714,14,0.1304484460167822,0.0001675454098696106,0.05141141531126042,0.04299324739636161,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9715,15,0.1304484460167822,2.5383490428103392e-05,0.03896760459689682,0.036558925570441055,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9716,16,0.1304484460167822,1.356957979045803e-05,0.049423014328710914,0.033642243075231525,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9717,17,0.1304484460167822,0.00048318135702285925,0.05046662227175295,0.036454876424471386,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9718,18,0.1304484460167822,7.827902127537426e-05,0.04305023105730398,0.03384029031799163,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9719,19,0.1304484460167822,2.5383490428103392e-05,0.051573722887775536,0.038626116481390554,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9720,20,0.1304484460167822,0.00018744445845371883,0.053760117645561954,0.0429019283891988,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9721,21,0.1304484460167822,0.000260456638998673,0.06009129598925164,0.04196769067439152,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9722,22,0.1304484460167822,0.0013962749045334825,0.06729627714088808,0.045926803753736964,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9723,23,0.1304484460167822,2.5383490428103392e-05,0.06036919116796862,0.04639614890884126,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9724,24,0.1304484460167822,7.827902127537426e-05,0.053969370805786177,0.04051901949301893,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9725,25,0.1304484460167822,5.514778287443675e-06,0.050448191115507204,0.04103350834007845,0.015088203508322223,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9726,26,0.15278486691933646,1.356957979045803e-05,0.05079198803454766,0.03885862498128724,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9727,27,0.15278486691933646,0.00048318135702285925,0.05769343568396243,0.03160595431150399,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9728,28,0.15278486691933646,1.356957979045803e-05,0.0584185529378034,0.02930755768174254,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9729,29,0.15278486691933646,1.2040300767436537e-05,0.06206386301083456,0.029932563602426653,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9730,30,0.15278486691933646,0.00018924806444375398,0.07172841168669392,0.03449604791402319,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9731,31,0.15278486691933646,0.0007702349788820684,0.07450625494627044,0.04117166774781969,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9732,32,0.15278486691933646,0.0017472033477151472,0.07144216075009586,0.04020362854806138,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9733,33,0.15278486691933646,0.00048318135702285925,0.06676347128750731,0.04303340415709634,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9734,34,0.15278486691933646,1.2040300767436537e-05,0.08096186485146915,0.044673065535553856,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9735,35,0.15278486691933646,0.002771716482594365,0.0661781389541652,0.044379308448061136,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9736,36,0.15278486691933646,0.00026402357749471877,0.06578338757068078,0.04410143105682465,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9737,37,0.15278486691933646,0.00043746016120260685,0.06631336931887781,0.04831973488825819,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9738,38,0.15278486691933646,0.00048318135702285925,0.071033537050874,0.041872430341368526,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9739,39,0.15278486691933646,0.0015573293801921676,0.07169468129414955,0.04775570783512808,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9740,40,0.15278486691933646,0.00021625346711387603,0.06200879861615188,0.04391768637468195,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9741,41,0.15278486691933646,0.00042158729847655317,0.07065354669966423,0.0415813311790534,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9742,42,0.15278486691933646,0.0018171123153813962,0.07439903323796307,0.032836121743653995,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9743,43,0.15278486691933646,0.001430278356734179,0.08266696898389632,0.041127792493200636,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9744,44,0.15278486691933646,0.0001675454098696106,0.09482230318985367,0.04688993390219644,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
9745,45,0.15278486691933646,1.2040300767436537e-05,0.08607938365828711,0.05258654603825967,0.06876466356517148,6,8,"{'population_size': 50, 'num_generations': 50, 'crossover_prob': 0.9, 'mutation_prob': 0.05, 'tournament_size': 2, 'experiment_id': 6, 'repetition': 8}",1173,1079
